1000,0.0005676178000612708
2000,0.0012579117999848676
3000,0.002228635299979942
4000,0.002762232999975822
5000,0.0035021788000449304
6000,0.0044516822999867145
7000,0.005131743699985236
8000,0.005965707399991515
9000,0.0067366147999564415
10000,0.007669240399991395
