10000,0.018184234699583614
20000,0.01647096000087913
30000,0.027612739100004547
40000,0.03754403069906402
50000,0.04572191069892142
60000,0.05624891209881753
70000,0.06604114049987402
80000,0.0767261597007746
90000,0.09505564979917835
100000,0.09812402559909969
